user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
8DqQqPnWLMllH2Dd0bETtQ,Chris,363,2008-01-11 00:09:38,2012,1416,1776,48,3.89,227,11,12,16,6,63,197,319,319,62,36
JC99U5y-KAchZIjBhf_DiQ,Vanessa,1186,2009-10-21 03:23:04,1023,419,533,45,3.67,7,1,2,3,0,18,44,32,32,7,8
1ziEzn7BoXTfOQ4YBkdz1Q,Christine,703,2008-05-07 20:40:15,1577,430,699,53,3.81,16,5,4,4,0,40,57,63,63,31,8
n0Qbz7LaA0r46x-N2gPXxQ,P,32,2008-09-05 02:59:09,54,13,11,0,3.6,0,1,0,0,0,3,1,2,2,1,0
q-kq52Hm8a5ajWJ_dUlOoA,Minji,2,2010-07-16 15:37:15,8,1,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0
qA3AGHIFaNyEd1PRX3QWRg,Mell,105,2009-05-27 02:41:46,209,104,100,10,3.46,19,7,3,0,2,10,11,20,20,4,2
cCwig3OI04K4HdOIXpnl_A,Jennifer,684,2006-04-03 17:20:01,1646,892,987,76,3.9,76,18,9,17,10,38,84,79,79,22,13
nomP8UcTgKjO6Yu2cLkr3g,Felix,5,2011-02-08 18:40:11,7,0,1,0,4.2,0,0,0,0,0,0,0,0,0,0,0
0GNqPGZNPNoTcJ1PFJrexw,Brendan,25,2009-03-10 16:58:36,21,11,12,1,4.28,2,2,0,0,0,0,1,4,4,0,0
sAb47uEcSjK3uQcylhkhPw,Deana,920,2009-07-23 16:04:56,2158,1352,1530,59,3.65,208,8,11,13,9,59,111,213,213,39,33
IjRVv6v8VHqZMoFhmRrXBA,john,68,2008-03-24 19:09:07,323,55,52,2,2.55,0,1,0,1,0,4,0,4,4,1,0
p1pg5NleZVUO_hcOgiNMmA,Kim,24,2008-09-03 01:14:58,23,27,10,2,3.69,7,2,0,0,0,3,1,5,5,1,1
Cy9TCWiOHFvCAl3xiC5vHg,Terry,36,2009-08-13 02:42:40,46,10,11,2,4.41,0,1,0,0,0,0,0,0,0,0,0
gjxv-7WqYy_aK1ZAUreBFg,Dailoc,62,2010-10-28 21:01:28,90,21,41,4,4.13,2,0,0,0,0,2,5,6,6,4,3
h8pthOnqCxV94D8-JkZXCQ,Cecilia,793,2010-08-17 03:31:03,3259,1893,2394,127,3.85,607,83,61,34,26,129,268,497,497,297,101
NRrNQ5xHn_7Fu4ctlpKLbQ,Justin,1002,2006-12-31 06:40:43,1256,639,549,51,3.49,19,6,2,2,1,26,50,48,48,16,3
iFreFyM8AcvM38exTtkjpA,Patrick,61,2011-03-09 04:16:56,41,7,11,0,3.77,0,0,0,0,0,2,5,5,5,2,0
Oqo_AB1BAv4mlPLOWgE-0A,Kristey,36,2009-05-15 20:03:26,48,2,5,1,3.29,0,2,0,0,0,1,3,0,0,0,0
PmWSamENF-UlNijlB_OckA,Ryan,114,2009-06-27 21:15:22,86,20,15,6,3.66,0,0,0,0,0,3,1,0,0,0,2
sxYfqtGh_5OuaRoT3d9aAg,Joshua,9,2010-07-23 21:55:17,23,2,8,1,4.44,0,0,0,0,0,0,1,2,2,0,0
lsCWo9DwJJ7tCRBHNjTsYA,Joy,60,2008-11-18 17:26:46,74,13,27,1,4.2,1,1,0,0,0,0,1,4,4,1,0
TDXV6AC5PYOZEyN9eeODfA,Stephanie,631,2005-11-15 19:42:07,1241,354,587,75,3.68,44,17,7,21,6,24,37,56,56,23,15
QKbq76KuUHLRZjWXDtbwWQ,Jess,797,2006-12-13 21:15:35,1952,748,837,77,3.93,41,16,17,8,5,39,79,97,97,76,17
jhuCv6dzRQ6a_kEaDvcrTA,Anna,388,2007-06-09 18:24:56,2714,1872,2158,103,3.98,602,27,21,55,16,210,279,649,649,270,85
13f_vtUZEmlzweL91bmVng,Michelle,1002,2009-08-13 02:18:10,29481,26245,28767,308,4.28,12391,761,1183,1101,411,2340,6790,10235,10235,2555,11987
5HGbhAzCXDngWSTckGBtuA,Jeremy,18,2011-07-23 19:51:14,38,13,4,1,3.89,0,0,0,0,0,0,1,0,0,0,0
jpY8IGiem6A7kXfPrFv0PA,Chau,17,2011-03-28 00:45:55,10,2,8,2,4.29,0,1,0,0,0,0,0,0,0,1,0
QWxW_pApmpY9iPApC8P-UQ,Kelvin,1306,2007-10-19 16:38:24,3110,1614,1714,80,3.6,58,11,6,0,1,50,104,207,207,54,41
Z2pXm4f-2O5ZpMUmXuYK0Q,Michelle,183,2008-10-27 15:16:11,639,420,406,26,3.65,87,16,3,4,5,29,48,73,73,21,8
S8JD8I-TRR7MoWyKhmw9VQ,Bethany,45,2008-03-28 04:37:46,156,70,128,7,4.02,10,4,1,0,0,6,5,12,12,0,0
8ZryN_S-n48g6rsa3W3QtQ,Dani,2934,2008-10-27 21:47:03,64312,50269,58208,412,3.39,5100,636,357,105,137,1861,2844,4983,4983,2548,2028
AW0tVcfwYZBiwtwYyaX0WA,Melissa,307,2009-01-08 23:55:17,582,142,300,25,3.64,19,7,4,1,0,17,22,28,28,20,1
5Z0qHr3lRAy311-D-zo9uQ,charles,1,2010-02-09 15:28:37,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
C0RAAI96DJwITSFdioqqUA,Charity,152,2011-05-17 19:06:27,245,118,78,6,3.46,2,1,2,0,0,2,2,4,4,0,0
ZMGTBxvz2nfEvZDbXiH_zA,Chris,75,2011-04-21 01:43:03,148,53,36,8,3.66,9,1,0,0,0,7,6,8,8,7,1
UVUIi0q38pAvsfuEEppe0Q,Stephen,3246,2011-04-08 22:19:26,4904,1239,3094,140,4.32,70,20,4,1,17,122,274,165,165,95,5
HAAdELyXWv8GPCz183SbvA,Amanda,60,2010-01-02 01:52:56,106,22,28,1,3.33,2,1,0,0,0,4,4,5,5,3,1
9_3lMnzpm8L92caFU5hH8Q,Kari,36,2010-02-25 22:37:16,103,21,29,5,3.82,1,0,0,0,0,0,3,2,2,1,1
4F3DmU8GaO_HHEbgPZ5v4g,Diane,31,2007-05-03 19:51:42,81,24,12,1,3.28,0,1,0,0,0,0,3,1,1,1,0
qYhPjTGtXE3DUJBahe85aQ,Jess,42,2010-03-22 00:40:42,133,54,19,2,3.6,0,0,0,0,0,4,4,1,1,0,0
OscdJZ1tFY5ybV4Ru5u7JA,Michael,37,2008-01-12 21:48:49,129,113,68,3,3.47,1,3,0,0,0,6,8,8,8,2,1
l1K53D1s2BjVXCFGUFYVOA,Nima,217,2007-12-16 01:46:41,602,226,374,247,3.5,10,4,1,0,0,14,27,20,20,3,3
ZQWmua4kX75pcd1QB8Nk2g,Bianca,65,2007-10-09 01:45:21,184,53,56,2,2.96,2,0,0,0,0,2,2,2,2,0,0
Fu8D01UpP5DNnaI7dP9xEw,Ivonne,228,2008-03-21 16:49:21,1112,641,658,37,3.81,44,13,2,4,0,31,84,74,74,32,13
eUjJ0SDe6eBoZB7iKYifnw,Harsha,675,2009-06-13 21:49:41,1964,690,983,110,4.19,118,12,15,15,2,37,132,213,213,81,71
BvPQDTs67bcDLWfPwH9dgQ,E,625,2007-08-29 19:23:17,3651,2696,2876,83,3.99,348,29,18,44,35,200,345,509,509,176,29
5-GjKjU_rYn_SMgMVSmsIw,Joyce,474,2009-07-06 14:45:36,418,186,270,32,3.87,28,7,2,4,2,11,36,29,29,11,8
CsLsfpHlHrInwBfJmjR-zg,Corazon,321,2006-12-05 22:05:19,1819,1300,1678,90,3.97,720,71,62,100,27,218,249,570,570,131,48
zDBOdWtl2PsNY38IeoE5cQ,Christine,775,2008-02-12 06:07:03,2006,458,1175,38,4.05,107,12,10,5,6,66,171,213,213,83,19
tXhscxwFTd-ayLTdPx_2yA,Jonah,1712,2008-11-15 19:55:50,1445,421,603,53,3.44,15,10,4,0,1,23,29,33,33,14,0
aA0WQpDdksKuDafTGzJf_A,Warren,161,2007-05-06 22:48:26,410,211,221,23,3.63,13,6,4,1,12,12,13,19,19,8,1
VTRKrPvUgqAYUgO4HBxLQA,Marie,129,2008-03-13 22:19:51,297,74,204,10,3.77,28,4,1,6,0,15,11,21,21,3,6
IEpSkLU6eODCxCrWwSFiWw,Bri,13,2011-01-19 08:07:31,25,2,10,1,3.93,1,0,0,0,0,0,6,0,0,0,0
bRA9ZC-bw74iEgx0iJp1bw,Bianca,399,2011-02-15 17:01:33,807,243,355,44,3.81,13,3,0,3,0,13,16,28,28,21,5
g1cwG-9BWx5HvlrKPIbs9w,Natasha,379,2009-04-02 14:43:24,1766,993,1319,76,4.22,356,14,13,7,3,253,314,368,368,114,13
-uybOghOlhc_UHEZvkyShQ,Brian,780,2006-08-25 19:09:20,1735,515,473,51,3.42,10,14,1,1,9,28,32,32,32,18,1
hkuwpVmoWqmmRNT6ly7eIw,LetsBeReal,22,2008-07-03 16:37:42,41,18,17,3,3.81,0,1,1,0,0,2,5,0,0,2,0
vPWjHU0ZFjy_9tEtk-8_pg,Howard,157,2010-05-20 20:54:52,147,52,33,5,3.75,1,3,0,1,0,3,3,2,2,0,0
RWQDfQbHcjbF8JHrHMlFxA,Lora,92,2010-03-02 05:00:11,146,23,33,1,3.86,5,4,0,1,0,9,8,11,11,2,0
kjbUQDXAdUKFXqVgtvLFug,Travis,109,2010-09-26 23:25:59,395,165,133,13,3.96,19,7,3,0,6,10,22,25,25,14,0
yFpmlk4flcdeIx7bAorSHA,Vera,164,2008-10-14 16:12:35,219,46,108,14,4.08,3,1,0,1,0,14,9,12,12,4,3
Z4rItwH8eQyhqkfGi9_6qg,Solomon,502,2008-04-23 04:00:20,987,406,403,23,3.64,12,10,3,0,1,41,70,46,46,23,15
eg1PcQVJ6TJMvQPCUkykaA,Kristen,22,2009-05-02 14:24:05,61,6,4,1,4.0,0,0,0,0,0,1,0,0,0,0,0
_8fmsrxFubASqYw_SAxkgA,Ashley,71,2012-07-12 12:12:02,74,6,38,6,3.99,3,2,1,0,0,4,4,3,3,6,1
zXQuFIgNgARtX6Nf5hIWIQ,Sammi,1198,2010-11-08 05:47:42,856,198,761,34,3.81,15,7,2,2,1,12,16,30,30,10,15
V2mv5ZaysyAc-L9Z9RH3iw,Renae,101,2010-07-14 02:11:58,87,16,37,4,3.79,2,2,0,1,0,5,6,6,6,2,1
CItMwJUX0Dv8wwugxWVUPQ,Richie,69,2007-05-21 16:04:28,44,28,24,3,3.38,0,0,0,0,0,0,1,5,5,1,0
JOwThWdv2KZCO_u9MieR1g,Aaron,38,2007-08-02 19:53:56,167,93,138,3,4.13,15,2,0,0,0,7,4,13,13,0,1
baAxFn7RsH-kDu1Xebo-sQ,Dian,144,2007-05-25 03:39:18,523,171,390,10,3.51,51,18,4,1,0,35,18,70,70,5,3
rh2Fyv5A0EBjnWxZC2RRHQ,Courtney,32,2010-11-03 17:28:08,74,6,38,4,4.22,9,4,0,0,0,7,2,5,5,9,0
KoqcznJYIXg19nzl286xOw,Trey,36,2011-04-05 03:14:06,50,9,9,4,3.81,0,0,0,1,0,3,2,1,1,1,0
fxqvyXlml4400BglsxRG_w,Cristina,362,2010-01-10 22:31:48,896,596,522,38,3.65,145,4,4,12,8,134,322,202,202,20,35
aIFbo8WaP6SCuOFnj_v9kA,Melody,514,2007-12-23 04:26:43,664,156,156,25,3.43,0,2,0,0,0,17,12,7,7,8,0
EiSKklI6PPHOoPLHqX1EOw,Victor,28,2012-04-26 03:02:25,23,5,13,4,4.86,0,0,0,0,0,0,1,1,1,0,1
7Na1pUcEv3oF_QTRwZ-2iw,Amanda,839,2011-10-23 23:52:25,2611,1349,2129,66,4.18,63,9,7,4,3,61,129,108,108,37,34
1-gnHNzZNbn8lFwYRF_CtA,Liz,112,2011-09-13 13:25:17,563,206,256,36,3.7,35,2,2,2,0,38,38,35,35,20,9
UJEjJgi1xpmLR4b3J8fn2Q,Ken,341,2010-03-13 15:10:08,1385,210,583,35,3.65,15,6,7,1,2,50,157,101,101,38,19
OPN-dDUBkH7uH-G8nOnskg,Sarah,537,2007-10-25 20:40:50,1188,987,635,33,3.85,80,7,5,9,1,30,25,92,92,11,6
YSE4zpIUVIl0hyHoewyeCw,Natasha,111,2009-02-23 18:15:11,299,46,104,12,4.12,14,6,0,2,1,6,17,15,15,9,0
O4CBAPwJQ_43KbqArpFxpQ,Elissa,99,2008-07-11 06:47:36,265,97,223,20,3.93,20,1,0,1,0,34,69,65,65,6,7
MUzkXfPS9JaMgJ907orz0g,Damon,752,2009-01-29 03:48:53,2272,809,902,90,4.16,40,21,5,3,4,72,166,164,164,55,18
W7Y3cKd50qabs646pZUKag,T,266,2006-10-22 02:02:34,594,205,220,12,3.67,8,4,2,0,0,13,11,12,12,7,2
eJZsIYlozH-aJ8GMjcZBLA,Red,13,2010-01-05 09:09:00,32,15,1,0,2.92,0,0,0,0,0,1,0,2,2,0,0
LyoBey7pYHult00lhiS02g,Cassandra,178,2008-02-10 20:55:23,249,86,120,25,4.03,21,9,5,0,0,6,22,17,17,10,0
GcWXTgLffuZ5BsuZGcl02Q,Anna,149,2007-05-31 13:40:23,255,62,87,12,3.53,11,2,1,4,3,8,5,12,12,6,4
4PE0tDvV9Lo8VW8kDW1SFQ,Chris,113,2006-08-10 03:37:38,362,98,252,19,4.54,37,8,1,1,6,13,15,35,35,9,1
fdJde1TCDq0fvH-PbKiiEA,Caroline,54,2007-11-24 02:06:01,130,19,22,2,3.16,0,0,0,0,0,1,4,3,3,0,1
v9VCObZVWhOPdm1rKt8Dvg,Jonathan,258,2010-06-05 16:44:22,1605,762,1169,40,3.87,127,22,12,7,0,58,266,301,301,131,18
UpMTSX253d01OPY-3-sjEw,Dallas,408,2007-02-26 21:29:39,2052,1424,1526,56,3.85,455,30,36,57,19,153,488,398,398,56,48
JITevzyEgskIJc6sgOyEgw,Kristin Marie,645,2008-02-11 19:45:49,1517,783,963,70,3.89,103,34,19,4,11,49,89,152,152,65,8
drui1iMt-TPzJiSkQp5CtA,Felicia,212,2007-08-02 21:41:41,625,200,262,35,4.15,47,18,2,7,0,14,20,38,38,38,1
lfS2n5r2go3QuaOO7mtYwQ,Terrence,22,2009-07-23 16:33:01,25,6,8,2,4.65,3,0,0,0,0,3,15,1,1,0,0
SkYIKEIQfEo65_xHNM114w,Kumar,117,2010-11-17 17:10:32,132,30,44,5,4.06,0,1,0,0,0,0,7,0,0,4,0
hHDltEEGlvuhRjDvfbYpqg,Nadine,1228,2007-05-05 04:11:31,3054,969,1627,77,3.54,71,16,5,14,9,65,89,135,135,52,11
cJ7EsBomKWzKFLjauxeC_g,Patrick,31,2010-05-26 15:31:08,52,19,27,3,3.9,0,1,0,0,0,0,0,0,0,2,0
KVbMZV-XJPSH9wXEwuXIaA,David S.,426,2010-11-25 14:56:03,1495,813,589,27,2.69,20,5,4,3,1,134,72,75,75,42,20
81VIwNUOYQG4zTuSQEdkGw,Kellee,200,2006-12-07 21:23:13,489,178,296,24,3.6,32,8,2,4,1,17,32,50,50,10,1
oJMwdSEcl59FlX7cwaf0bA,Jenn,312,2008-07-27 00:37:06,912,354,433,76,4.16,35,3,3,4,2,27,24,32,32,11,21
GsEEM3WYB8rxu_gHcDPMCg,Saira,94,2010-12-13 22:36:42,113,22,20,10,4.01,3,2,0,1,0,2,2,3,3,2,0
_XrNNcEbNnut2Q4Py-LfKg,kathy,443,2010-01-03 00:32:29,1156,609,610,18,3.65,38,11,6,14,4,98,137,80,80,32,12
Bnf-KvDhT8WXrpv2WJEOQQ,Leah,240,2009-08-08 13:11:32,410,75,216,18,4.07,16,3,2,1,0,18,17,14,14,10,1
WeiirhJyaAY9kQ1cS5ZhwA,Gerrit,108,2009-07-16 00:40:28,91,26,22,3,4.01,0,1,0,0,0,2,1,1,1,1,0
Zratk2K3CMsgLusfnm7Rnw,Laura,270,2009-02-05 05:39:35,302,156,191,17,3.82,26,1,1,3,0,16,18,34,34,4,4
lHK2jZ1sAG_bMl83824CaA,Lorac,115,2010-12-23 23:59:32,107,37,40,10,3.71,6,4,0,0,0,1,5,6,6,2,0
1zSv6IxBK1LgEWvb4B6Brg,Gina,28,2009-05-28 17:30:22,47,10,13,6,3.93,1,0,1,2,0,3,1,3,3,1,1
4BqMMLCAGM5t50HnpdxvHA,Rose,81,2007-03-10 20:37:24,213,124,65,5,4.0,1,3,0,0,0,3,2,2,2,2,0
OfITV5ApuW7RpEvpOqJCqQ,Sarah,121,2008-01-09 21:29:58,180,36,104,10,3.84,8,2,2,4,0,2,4,13,13,4,2
gjhzKWsqCIrpEd9pevbKZw,Miriam,3199,2005-09-21 16:54:53,19610,8117,15687,1201,3.84,1991,187,195,393,160,1242,2213,2656,2656,639,284
YWFbTcVnun8i03XnEU7kVg,Craig,762,2008-10-30 23:49:18,12577,10855,11674,202,4.43,2982,254,506,317,166,1073,2952,3329,3329,1399,2700
BgZwJBhVWKq1Urs4rKBdiA,Tres,1545,2008-01-31 01:39:24,6087,3991,3487,83,3.51,84,20,11,5,11,125,279,182,182,92,21
ZNC4L7fkT9ke9Xi9OGL1Dw,Monica,154,2010-01-22 00:36:55,335,171,171,18,3.7,7,3,0,1,0,14,8,18,18,9,0
hmwKaQN_f0dnymp7XH2R2w,Diana,251,2009-10-12 22:35:44,457,184,270,21,4.15,16,3,1,0,0,15,45,40,40,11,5
rlphr1Hp6_x9e8yRGX42Fg,Linh,540,2008-06-18 03:13:13,824,197,376,44,3.66,28,7,3,4,2,17,32,48,48,40,21
aAMbdEgSzj7k5UmGQu9fYg,Tony,16,2006-08-04 13:28:48,8,0,3,1,3.5,0,0,0,0,0,0,0,0,0,2,0
-NnBFf5fosrLMeqkEwVLHg,Junk,278,2008-06-01 00:05:53,491,449,302,12,3.28,2,5,2,0,0,5,5,15,15,14,2
5q5R-Z54wm45Ec8G8CxZeA,Anastasia,314,2008-01-23 16:20:31,1348,1267,1004,29,3.93,90,7,4,6,12,28,34,77,77,22,8
D6bq08PeNGV_WkZbO572Bg,Gerald,9,2006-07-12 00:35:31,5,0,3,1,4.56,0,0,0,0,0,0,0,0,0,1,0
ZLFeb8d2jzQsCW21wzOq6g,Gloriene,90,2009-09-30 15:37:31,199,28,31,12,3.76,4,1,0,1,0,1,3,3,3,2,0
21TBXrUyPdyrC57TMA4ZbA,Ric,18,2011-04-02 23:45:26,18,9,0,3,4.3,0,0,0,0,0,1,1,2,2,0,1
vc1cikaZWIS2J9JY7IAWFA,Shaggy,32,2008-12-03 22:59:21,76,28,42,0,4.12,0,0,0,0,0,0,1,4,4,0,0
WY2UlNWEHn1Vv2-JpTzEUg,Mifa,77,2011-02-25 07:18:44,77,32,22,7,4.06,1,1,1,1,0,0,3,3,3,2,1
3FrPTLpqV3dU6AbNS3Y-gQ,Claudia,25,2009-09-13 00:54:57,39,16,19,7,3.96,0,0,0,0,0,2,1,0,0,0,1
kG_SL19KTLp6Cu9Az5ASOA,Jay,23,2009-08-28 13:40:26,6,1,1,0,2.48,0,0,0,0,0,1,0,0,0,0,0
flj6NjfxqwudsBvOTbrhug,Mel,94,2010-03-24 02:00:23,106,53,46,2,4.01,10,3,3,1,2,4,3,12,12,2,1
cEHn8OkDjjWQYbMKakACwg,Jesse,11,2012-07-22 00:09:02,7,0,4,1,4.36,0,0,0,0,0,0,0,0,0,0,0
FVjmJWsjzed0yDGlOB0QqA,Cidne,475,2006-09-15 01:32:26,4190,6294,4522,295,3.47,1204,78,53,168,15,560,989,1264,1264,234,100
Ve0LUwcrzxL7w0RYgY4Aaw,Katy,1987,2008-08-22 16:38:41,28015,13474,22933,1118,4.2,1587,180,177,288,87,2053,5859,2979,2979,1002,500
7C8xmWdGLipKQ7ZTRs7eYQ,Jul,120,2009-09-15 15:47:17,381,77,83,24,3.41,14,3,2,1,0,13,15,12,12,6,3
zpGbH9oVNYXy8YM89qFhPw,Rich,159,2009-04-10 18:33:50,197,42,93,18,3.69,7,2,1,0,0,4,9,19,19,1,5
_W4y7ku6Q0uGoiI3ePtkgQ,Jenni,322,2006-01-24 23:11:37,324,314,147,23,3.68,16,7,2,2,0,12,12,20,20,8,3
LnYL1PLsSOwG3i6M2ecSVg,Rachel,161,2007-08-05 06:31:17,346,85,178,5,3.8,0,3,0,0,1,10,21,19,19,6,0
skjkxo7Ewz3cbxW4TQNK5g,Nicole Rynee,465,2007-01-10 23:11:04,1637,1145,1416,80,4.16,326,9,13,45,5,82,102,227,227,61,24
AHXUeYTwIy2ZETSpG01krw,Nicole,26,2010-06-09 00:12:41,14,2,8,1,3.74,1,0,0,0,0,0,0,1,1,0,0
Fio9RpyMAejPEsZhDFdb5w,T,249,2009-07-14 17:17:57,291,91,154,20,3.43,20,1,0,2,0,20,27,39,39,9,5
qWlFQnkcnsJrb2lhwUF2Ng,Lupe,14,2011-01-11 02:26:50,40,11,15,1,4.06,0,0,0,0,0,0,1,0,0,0,0
VWgWJiG462Ytm_rWMRxHiA,Alex,205,2008-08-28 04:54:52,310,70,60,8,3.05,1,4,0,0,0,15,11,8,8,2,1
Zvs990LXwWqOvjzjsohgtQ,Tae,5,2012-08-24 00:08:42,15,3,2,0,3.4,3,1,0,0,0,0,1,1,1,0,0
q9xZ_o95MTmBmLLPnZyBwQ,Kevin,556,2010-12-27 23:28:13,457,227,123,14,3.73,3,4,2,0,0,8,7,4,4,3,0
qUnVF9NPMsUX4G5nZ5ZSDw,Lisa,114,2010-08-06 11:49:42,203,92,69,2,3.47,11,4,2,0,0,13,5,14,14,9,3
4O9WNNfnQf6-a5pUt1RIwQ,Shelly,74,2007-12-19 19:02:31,79,13,25,5,4.7,1,0,0,2,0,1,3,0,0,0,0
m07sy7eLtOjVdZ8oN9JKag,Ed,5800,2006-07-22 01:22:26,73528,52593,62742,2251,3.71,2754,355,179,158,211,905,1390,3087,3087,2562,3509
DSDL_v5dvLOIJ-o5sRhz4w,Kathy,256,2010-03-17 22:31:53,425,99,195,27,3.94,8,2,1,5,0,15,16,12,12,3,7
BKCyaw3fLry1268fwpQeIw,Sara,177,2009-10-12 03:42:38,1422,1000,1069,48,3.66,115,18,19,16,5,65,202,243,243,99,74
p_514Yo8SndKB7dCvGdvWw,Romes,32,2007-01-05 02:00:38,53,103,54,1,4.66,6,2,0,3,0,10,6,12,12,2,1
pPvsrGX78-vP6IctzU1-oQ,Stephen,70,2009-08-22 00:49:44,67,11,11,2,3.95,0,1,0,0,0,1,3,0,0,0,2
3J44PSuAqDNdY3L4WXWZUw,Jason,99,2010-04-13 18:07:46,234,113,118,12,4.79,2,0,0,0,0,3,2,5,5,4,2
f-8CECTr5EcC_ppaQ7SFGw,Joanne,39,2011-07-28 00:46:56,42,5,5,0,4.05,0,0,0,0,0,0,2,1,1,0,0
Q8TGsARjdIfWsnXqgQYHhw,Chris,371,2010-07-21 05:17:56,552,188,241,29,3.58,18,11,4,0,2,22,48,70,70,19,7
AXlUeyM2MTfz28CeW6KkvQ,Corwin,25,2010-09-23 19:40:57,34,17,19,2,3.67,0,0,0,0,0,2,1,2,2,0,0
RI9U93FjT0bKYhz_io0wHQ,Arielle,214,2006-10-24 18:52:46,233,59,137,9,4.01,10,1,0,0,0,5,5,10,10,4,0
-rleYbGDq6rR1oTJFWG7og,Marcela,325,2007-08-13 07:53:24,737,340,331,27,4.09,13,5,4,0,0,19,66,56,56,18,4
s5o6DQgvrnmJlbw2IDM9zQ,Jenn,29,2008-07-29 22:48:12,59,344,14,2,4.09,0,0,0,0,0,0,1,3,3,0,0
grFjhD2zEzfjo7Gbp8JvoQ,lovetoeat,309,2008-09-08 19:47:48,126,55,80,1,4.0,1,0,0,0,0,1,3,3,3,2,1
Je6-vkrCJxex_cmREVpLBw,Lea,16,2010-04-22 15:05:24,11,3,3,0,3.0,0,0,0,0,0,1,2,0,0,0,0
x4f9anzaaBozvJh5nv26SA,Mandy,309,2010-02-01 14:05:35,832,211,370,50,4.06,14,4,0,1,1,18,15,29,29,23,15
Acapau_RiNy_9M_TieUmwQ,Katie,591,2011-02-21 03:17:03,1373,456,323,41,3.68,12,7,1,3,0,16,36,17,17,19,2
FrhwWri3vtD7P85xJXw5zA,Virginia,180,2009-05-17 19:51:08,386,153,204,11,4.3,4,2,1,0,0,3,12,15,15,3,5
Un9kXZRrhnfdhaW33OwLFg,Carolynne,1019,2007-02-02 14:45:06,6989,5286,5083,99,3.64,491,44,35,26,59,195,384,437,437,162,29
ci7Q6NvXQ8UZrBHusVX18g,Gary,1289,2009-11-18 00:02:02,8683,4936,5751,227,3.27,347,45,35,31,12,279,609,642,642,273,277
TaByJybLHGn9QXGE8fBklA,Cb,47,2010-07-01 22:56:43,38,14,7,2,3.51,1,0,0,0,0,1,0,1,1,2,1
i5Cm53q0pmklQsX8soi3tw,Jocelyn,853,2010-07-08 06:11:31,1266,364,521,57,4.17,4,5,2,2,1,14,19,25,25,16,6
Et79VAN692zD2j32PM1E8w,Toni,404,2010-04-28 22:21:13,753,217,313,42,3.66,21,1,2,4,4,31,34,46,46,36,6
zGYimABNU5Vk5PKHBtcPMQ,Michael,39,2011-02-26 21:29:56,60,6,8,1,3.72,0,0,0,0,0,0,0,1,1,0,0
5kMii2JySygayQpyPBjqCA,Alexandra,1808,2010-06-19 23:11:53,3172,984,1964,94,3.82,50,8,2,2,11,104,80,129,129,49,13
JVHAFY5ijpGyyCtJb6NPcg,Cate,24,2010-08-13 18:59:54,16,11,8,0,4.65,1,0,0,0,0,1,0,3,3,0,0
ThQmupHx4KjtijFlDKWsbA,Ben,24,2009-03-31 16:46:55,55,25,30,4,3.17,0,2,0,0,0,2,0,0,0,1,0
7LmJ87EijrHcoYRu9WgoHg,Jack,1050,2007-01-24 13:08:53,3788,1704,2925,117,3.18,304,33,17,20,1,203,202,368,368,125,31
Js4nQlGRjS1Bd5vsAQQfgA,Tom,396,2008-03-31 01:11:13,1289,337,681,44,4.43,61,11,3,4,5,43,113,107,107,66,17
STO9KprPS0pZVO75VX_bvA,Wim,45,2007-02-24 03:40:48,45,31,19,4,3.66,0,2,0,1,0,1,7,4,4,0,1
pJYsQBaibeFgTucnm0rcPA,Pam,38,2011-04-03 18:57:43,33,15,6,3,3.28,0,1,0,0,0,1,1,1,1,2,0
rgHK4_IdibIrF990TTRoIQ,Tamara,723,2007-09-17 00:47:17,1015,220,464,41,3.74,29,14,6,2,3,29,61,58,58,49,14
xnpzE2wbif4dZjN0NMhi5g,Rich,70,2007-09-24 10:27:56,197,34,86,7,4.61,12,4,0,0,0,6,9,4,4,5,0
HYQoxBC1y1DGPq6pGP09Tw,Matt,1999,2006-06-20 04:28:15,15653,12172,14527,351,3.74,3672,171,260,260,57,843,2018,4115,4115,866,1271
wyKi5kzzggDMEQSIGBpjWA,Jean,134,2008-05-20 18:26:00,144,26,49,2,3.64,0,0,0,0,0,3,3,2,2,0,0
FdZumOby8Mx4IkdhYVfyRQ,Bryan,20,2010-03-14 20:16:01,11,2,1,1,4.1,0,1,0,0,0,0,0,0,0,0,0
oUNm5rDUDxu0LMximnNHWQ,Kingpin,266,2005-12-19 20:16:36,641,477,725,20,3.86,45,11,4,29,1,23,77,98,98,21,5
zK-HYsRHsUrbhvWv6pq0Ew,Morgan,276,2007-09-18 17:56:17,661,400,255,16,3.49,16,6,0,0,0,19,18,42,42,11,1
SZ8qITipYmexfotE5_UaQg,Beth,417,2007-03-07 23:01:49,2039,1391,1570,93,3.7,344,32,19,74,22,105,185,343,343,90,40
k5vAqz4dTDeD9zDMweULRQ,Kimberly,161,2006-11-07 04:43:16,102,34,53,4,3.53,5,1,0,0,0,3,2,6,6,3,0
qgrRS9CS8XY-NmoktttIvg,Haydan,37,2010-03-27 01:53:51,117,11,32,2,3.85,2,2,0,0,0,2,2,2,2,6,1
